,id,host_id,neighbourhood_cleansed,latitude,longitude,property_type,room_type,accommodates,price,host_acceptance_rate,host_identity_verified,review_scores_cleanliness,review_scores_value,host_identity_verified_new,host_behavior,number_of_bookings,month,monthly_bookings,Region
10912,30769795,318827,Maribyrnong,-37.79182,144.89005,Private room in house,Private room,1,59.0,0.0,t,10.0,9.0,t,Average,277,1,31,West
10913,30822143,69874002,Maribyrnong,-37.8007,144.88101,Private room in townhouse,Private room,2,40.0,0.97,t,8.0,9.0,t,Good,365,1,31,West
10914,30911861,178383372,Maribyrnong,-37.77395,144.8812,Entire serviced apartment,Entire home/apt,4,249.0,0.58,t,10.0,9.0,t,Good,0,1,0,West
10915,31025130,122979750,Maribyrnong,-37.79235,144.86448,Entire house,Entire home/apt,12,133.0,0.99,t,10.0,9.0,t,Good,0,1,0,West
10916,31241832,233694594,Maribyrnong,-37.81119,144.871,Private room in house,Private room,2,54.0,1.0,t,9.0,9.0,t,Good,365,1,31,West
10917,31260124,233899327,Maribyrnong,-37.79184,144.88231,Entire house,Entire home/apt,4,120.0,1.0,t,9.0,10.0,t,Good,202,3,31,West
10918,31269636,87204324,Maribyrnong,-37.81776,144.89227,Entire house,Entire home/apt,4,150.0,1.0,t,10.0,10.0,t,Good,365,1,31,West
10919,32100055,59301951,Maribyrnong,-37.80417,144.9027,Private room in house,Private room,2,47.0,1.0,t,9.0,10.0,t,Good,41,9,30,West
10920,32147573,178565501,Maribyrnong,-37.77562,144.88026,Entire apartment,Entire home/apt,4,139.0,0.95,t,9.0,9.0,t,Good,72,9,30,West
10921,32155666,241221283,Maribyrnong,-37.7967,144.90042,Private room in house,Private room,2,43.0,0.89,f,9.0,9.0,f,Average,0,1,0,West
10922,32156857,241221283,Maribyrnong,-37.79613,144.89984,Private room in house,Private room,2,43.0,0.89,f,8.0,8.0,f,Average,0,1,0,West
10923,32175627,241221283,Maribyrnong,-37.79621,144.90052,Private room in house,Private room,2,43.0,0.89,f,9.0,9.0,f,Average,0,1,0,West
10924,32198152,178565501,Maribyrnong,-37.77357,144.88231,Entire apartment,Entire home/apt,4,169.0,0.95,t,10.0,10.0,t,Good,64,9,30,West
10925,32202687,178565501,Maribyrnong,-37.7754,144.88185,Entire apartment,Entire home/apt,4,139.0,0.95,t,9.0,9.0,t,Good,74,9,30,West
10926,32230184,178565501,Maribyrnong,-37.77557,144.88068,Entire apartment,Entire home/apt,2,129.0,0.95,t,10.0,9.0,t,Good,8,8,7,West
10927,32450231,30310971,Maribyrnong,-37.80485,144.90418,Entire apartment,Entire home/apt,3,134.0,1.0,t,10.0,9.0,t,Good,29,9,18,West
10928,32506412,60145749,Maribyrnong,-37.77788,144.88019,Private room in house,Private room,1,33.0,0.77,t,10.0,10.0,t,Good,1,8,1,West
10929,32650695,241221283,Maribyrnong,-37.79699,144.89835,Private room in house,Private room,1,38.0,0.89,f,9.0,9.0,f,Average,0,1,0,West
10930,32745681,60145749,Maribyrnong,-37.77621,144.87944,Private room in house,Private room,1,33.0,0.77,t,9.0,9.0,t,Good,1,8,1,West
10931,32778325,172795655,Maribyrnong,-37.78772,144.87764,Private room in townhouse,Private room,2,44.0,1.0,t,10.0,10.0,t,Good,365,1,31,West
10932,32907077,60145749,Maribyrnong,-37.77815,144.88014,Private room in house,Private room,1,35.0,0.77,t,9.0,8.0,t,Good,1,8,1,West
10933,32993536,50626167,Maribyrnong,-37.77554,144.8809,Entire townhouse,Entire home/apt,6,240.0,0.98,t,9.0,9.0,t,Good,227,3,31,West
10934,33040338,51255905,Maribyrnong,-37.78393,144.88777,Private room in house,Private room,2,53.0,0.92,t,9.0,9.0,t,Good,42,9,30,West
10935,33100750,27994150,Maribyrnong,-37.79758,144.89266,Private room in house,Private room,2,40.0,0.94,t,8.0,9.0,t,Good,257,3,31,West
10936,33202695,2289794,Maribyrnong,-37.79862,144.90445,Private room in house,Private room,2,55.0,0.88,t,10.0,10.0,t,Good,365,1,31,West
10937,33378364,27994150,Maribyrnong,-37.79872,144.89299,Private room in house,Private room,2,40.0,0.94,t,10.0,9.0,t,Good,347,1,31,West
10938,33563163,252915002,Maribyrnong,-37.81588,144.86204,Entire house,Entire home/apt,7,228.0,0.93,t,10.0,10.0,t,Good,199,3,31,West
10939,33564944,252915002,Maribyrnong,-37.81698,144.86186,Entire guest suite,Entire home/apt,2,99.0,0.93,t,10.0,10.0,t,Good,185,3,31,West
10940,33575687,172795655,Maribyrnong,-37.78604,144.87915,Private room in townhouse,Private room,2,46.0,1.0,t,10.0,10.0,t,Good,365,1,31,West
10941,34043494,103875237,Maribyrnong,-37.79282,144.88657,Entire house,Entire home/apt,2,140.0,0.98,t,10.0,10.0,t,Good,0,1,0,West
10942,34155010,140364971,Maribyrnong,-37.79799,144.88333,Private room in house,Private room,2,70.0,0.93,t,10.0,10.0,t,Good,257,3,31,West
10943,34577039,103875237,Maribyrnong,-37.79353,144.8882,Entire house,Entire home/apt,2,140.0,0.98,t,10.0,10.0,t,Good,0,1,0,West
10944,34665862,149011301,Maribyrnong,-37.81481,144.88559,Private room in house,Private room,2,53.0,1.0,t,10.0,9.0,t,Good,365,1,31,West
10945,35210411,250219966,Maribyrnong,-37.80118,144.90766,Private room in house,Private room,1,40.0,0.97,t,10.0,10.0,t,Good,365,1,31,West
10946,35587808,917859,Maribyrnong,-37.79886,144.89572,Private room in apartment,Private room,2,70.0,0.77,f,10.0,10.0,f,Average,365,1,31,West
10947,35720905,268699444,Maribyrnong,-37.81514,144.88873,Private room in house,Private room,2,49.0,0.9,t,10.0,10.0,t,Good,186,3,31,West
10948,35950104,208947233,Maribyrnong,-37.78976,144.86526,Private room in house,Private room,3,45.0,0.7,f,10.0,10.0,f,Average,0,1,0,West
10949,35974629,270618954,Maribyrnong,-37.78973,144.86417,Private room in house,Private room,3,45.0,0.7,f,10.0,9.0,f,Average,0,1,0,West
10950,35975632,270632124,Maribyrnong,-37.79018,144.86493,Private room in house,Private room,3,43.0,0.8,f,9.0,9.0,f,Average,0,1,0,West
10951,36188285,103875237,Maribyrnong,-37.79281,144.88945,Entire house,Entire home/apt,2,140.0,0.98,t,10.0,10.0,t,Good,0,1,0,West
10952,36288814,272929935,Maribyrnong,-37.78593,144.89646,Private room in house,Private room,2,60.0,1.0,f,10.0,10.0,f,Average,186,3,31,West
10953,36330476,273219094,Maribyrnong,-37.79149,144.86393,Private room in house,Private room,3,45.0,0.8,f,9.0,9.0,f,Average,0,1,0,West
10954,36341695,273292889,Maribyrnong,-37.78962,144.86417,Private room in house,Private room,4,45.0,0.89,f,9.0,10.0,f,Average,0,1,0,West
10955,36345394,273320469,Maribyrnong,-37.78963,144.86552,Private room in house,Private room,3,45.0,0.84,f,9.0,9.0,f,Average,0,1,0,West
10956,36348907,273346352,Maribyrnong,-37.78998,144.86587,Private room in house,Private room,3,40.0,0.91,f,10.0,10.0,f,Average,0,1,0,West
10957,36357622,273417112,Maribyrnong,-37.79009,144.86441,Private room in house,Private room,3,40.0,0.82,f,10.0,10.0,f,Average,0,1,0,West
10958,36359765,273421398,Maribyrnong,-37.78985,144.86529,Private room in house,Private room,3,42.0,0.93,f,9.0,10.0,f,Average,0,1,0,West
10959,36361596,273445014,Maribyrnong,-37.79093,144.86541,Entire guesthouse,Entire home/apt,5,79.0,0.72,f,9.0,9.0,f,Average,0,1,0,West
10960,36597892,275093027,Maribyrnong,-37.7912,144.86415,Private room in house,Private room,3,40.0,0.9,f,10.0,10.0,f,Average,0,1,0,West
10961,36707268,3296771,Maribyrnong,-37.78842,144.89142,Entire apartment,Entire home/apt,2,85.0,0.26,t,9.0,9.0,t,Average,365,1,31,West
10962,36708709,56659201,Maribyrnong,-37.81941,144.88167,Entire townhouse,Entire home/apt,2,115.0,0.6,t,10.0,10.0,t,Good,11,8,11,West
10963,36734917,28372483,Maribyrnong,-37.7986,144.88522,Entire house,Entire home/apt,2,90.0,1.0,f,10.0,10.0,f,Average,365,1,31,West
10964,37222151,6815177,Maribyrnong,-37.82091,144.88756,Entire apartment,Entire home/apt,4,451.0,0.99,t,10.0,9.0,t,Good,7,8,7,West
10965,37226613,122979750,Maribyrnong,-37.79625,144.8735,Entire house,Entire home/apt,9,162.0,0.99,t,9.0,9.0,t,Good,0,1,0,West
10966,37314269,22025794,Maribyrnong,-37.79141,144.87663,Private room in townhouse,Private room,2,32.0,1.0,f,10.0,10.0,f,Average,365,1,31,West
10967,37404530,281981950,Maribyrnong,-37.79842,144.90671,Private room in apartment,Private room,2,57.0,0.93,t,9.0,9.0,t,Good,275,1,31,West
10968,37580896,122979750,Maribyrnong,-37.78997,144.86536,Entire house,Entire home/apt,10,216.0,0.99,t,9.0,10.0,t,Good,0,1,0,West
10969,37861481,239096068,Maribyrnong,-37.79986,144.8892,Entire apartment,Entire home/apt,2,65.0,1.0,t,10.0,10.0,t,Good,365,1,31,West
10970,37920899,41318206,Maribyrnong,-37.79164,144.86783,Private room in house,Private room,2,43.0,0.96,f,10.0,10.0,f,Average,276,1,31,West
10971,38054556,250219966,Maribyrnong,-37.80306,144.90811,Entire apartment,Entire home/apt,8,153.0,0.97,t,9.0,9.0,t,Good,365,1,31,West
10972,38084586,289054586,Maribyrnong,-37.79007,144.86408,Private room in house,Private room,3,43.0,0.72,f,9.0,10.0,f,Average,0,1,0,West
10973,38218943,290417139,Maribyrnong,-37.80097,144.90677,Private room in apartment,Private room,2,61.0,0.96,t,8.0,9.0,t,Good,275,1,31,West
10974,38454602,285240939,Maribyrnong,-37.81259,144.89764,Shared room in house,Shared room,1,25.0,0.98,t,10.0,9.0,t,Good,365,1,31,West
10975,38456860,285240939,Maribyrnong,-37.81409,144.89776,Shared room in house,Shared room,1,26.0,0.98,t,8.0,10.0,t,Good,0,1,0,West
10976,38609009,285240939,Maribyrnong,-37.81257,144.8975,Shared room in house,Shared room,1,26.0,0.98,t,7.0,9.0,t,Good,0,1,0,West
10977,38609753,285240939,Maribyrnong,-37.81349,144.89613,Shared room in house,Shared room,1,25.0,0.98,t,8.0,9.0,t,Good,0,1,0,West
10978,38610335,285240939,Maribyrnong,-37.81344,144.89799,Shared room in house,Shared room,1,26.0,0.98,t,8.0,9.0,t,Good,0,1,0,West
10979,38610653,285240939,Maribyrnong,-37.81243,144.89796,Shared room in house,Shared room,1,26.0,0.98,t,10.0,10.0,t,Good,0,1,0,West
10980,38625259,176469034,Maribyrnong,-37.78065,144.89169,Private room in apartment,Private room,2,35.0,1.0,t,9.0,9.0,t,Good,365,1,31,West
10981,38633767,163242300,Maribyrnong,-37.79173,144.88023,Shared room in house,Shared room,1,27.0,0.63,t,10.0,10.0,t,Good,365,1,31,West
10982,38654125,295318273,Maribyrnong,-37.79256,144.87208,Private room in house,Private room,2,36.0,0.93,f,10.0,10.0,f,Average,1,8,1,West
10983,38660575,205778043,Maribyrnong,-37.77038,144.88076,Private room in apartment,Private room,2,80.0,0.89,t,10.0,10.0,t,Good,365,1,31,West
10984,38741367,222493434,Maribyrnong,-37.81763,144.89451,Private room in house,Private room,4,60.0,0.86,t,9.0,10.0,t,Good,365,1,31,West
10985,38778512,23627372,Maribyrnong,-37.80575,144.89579,Private room in house,Private room,2,35.0,0.75,t,8.0,7.0,t,Good,1,8,1,West
10986,38836114,222493434,Maribyrnong,-37.81738,144.89414,Entire house,Entire home/apt,4,150.0,0.86,t,2.0,6.0,t,Good,1,8,1,West
10987,38851265,48653596,Maribyrnong,-37.79361,144.86921,Private room in house,Private room,2,60.0,1.0,t,10.0,10.0,t,Good,0,1,0,West
10988,38855776,297519031,Maribyrnong,-37.77994,144.8944,Private room in apartment,Private room,2,40.0,1.0,f,9.0,10.0,f,Average,365,1,31,West
10989,38863859,23627372,Maribyrnong,-37.80529,144.89643,Private room in house,Private room,2,55.0,0.75,t,8.0,9.0,t,Good,1,8,1,West
10990,38882296,86799825,Maribyrnong,-37.80284,144.90386,Private room in house,Private room,2,45.0,0.67,t,10.0,8.0,t,Good,277,1,31,West
10991,38935747,295318273,Maribyrnong,-37.79271,144.87397,Private room in house,Private room,2,36.0,0.93,f,10.0,10.0,f,Average,11,8,11,West
10992,38967075,285240939,Maribyrnong,-37.81279,144.89611,Shared room in house,Shared room,1,26.0,0.98,t,4.0,10.0,t,Good,0,1,0,West
10993,38967231,285240939,Maribyrnong,-37.81399,144.89625,Shared room in house,Shared room,1,26.0,0.98,t,6.0,8.0,t,Good,0,1,0,West
10994,38967347,285240939,Maribyrnong,-37.81342,144.89667,Shared room in house,Shared room,1,27.0,0.98,t,7.0,9.0,t,Good,0,1,0,West
10995,38967426,285240939,Maribyrnong,-37.81223,144.89765,Shared room in house,Shared room,1,26.0,0.98,t,7.0,10.0,t,Good,0,1,0,West
10996,38967496,285240939,Maribyrnong,-37.81213,144.89657,Shared room in house,Shared room,1,26.0,0.98,t,10.0,10.0,t,Good,0,1,0,West
10997,39005063,285240939,Maribyrnong,-37.81359,144.89608,Shared room in house,Shared room,1,26.0,0.98,t,7.0,10.0,t,Good,365,1,31,West
10998,39097923,299426739,Maribyrnong,-37.79001,144.89046,Entire apartment,Entire home/apt,4,47.0,0.43,f,7.0,9.0,f,Bad,0,1,0,West
10999,39120516,299426739,Maribyrnong,-37.79793,144.90313,Private room in house,Private room,3,45.0,0.43,f,4.0,6.0,f,Bad,0,1,0,West
11000,39185830,295318273,Maribyrnong,-37.79312,144.87302,Private room in house,Private room,2,36.0,0.93,f,10.0,10.0,f,Average,1,8,1,West
11001,39285641,299426739,Maribyrnong,-37.7985,144.90264,Private room in house,Private room,3,55.0,0.43,f,6.0,10.0,f,Bad,0,1,0,West
11002,39351025,299426739,Maribyrnong,-37.79647,144.90493,Entire house,Entire home/apt,4,57.0,0.43,f,9.0,9.0,f,Bad,0,1,0,West
11003,39424779,98849231,Maribyrnong,-37.7887,144.89127,Private room in apartment,Private room,2,45.0,0.5,t,10.0,10.0,t,Good,365,1,31,West
11004,39433336,262206991,Maribyrnong,-37.80046,144.86609,Private room in house,Private room,2,35.0,1.0,t,7.0,8.0,t,Good,0,1,0,West
11005,39487477,303337157,Maribyrnong,-37.78969,144.8655,Private room in house,Private room,3,45.0,0.56,f,10.0,10.0,f,Average,0,1,0,West
11006,39494054,299426739,Maribyrnong,-37.79833,144.90452,Entire house,Entire home/apt,3,60.0,0.43,f,8.0,8.0,f,Bad,1,8,1,West
11007,39494767,25530436,Maribyrnong,-37.82259,144.89248,Entire guesthouse,Entire home/apt,2,100.0,0.9,t,9.0,9.0,t,Good,295,1,31,West
11008,39512612,262881675,Maribyrnong,-37.8016,144.89639,Entire apartment,Entire home/apt,5,92.0,0.98,t,9.0,9.0,t,Good,287,1,31,West
11009,39512932,303564562,Maribyrnong,-37.76987,144.89671,Entire house,Entire home/apt,9,135.0,1.0,t,10.0,9.0,t,Good,232,3,31,West
11010,39589037,304194645,Maribyrnong,-37.7908,144.8658,Private room in house,Private room,1,35.0,0.65,f,9.0,9.0,f,Average,184,3,31,West
11011,39689613,305045477,Maribyrnong,-37.79955,144.90255,Entire townhouse,Entire home/apt,6,199.0,0.97,f,9.0,9.0,f,Average,6,11,5,West
11012,39707797,262206991,Maribyrnong,-37.80036,144.86631,Private room in house,Private room,2,35.0,1.0,t,8.0,9.0,t,Good,0,1,0,West
11013,39926698,230044911,Maribyrnong,-37.8217,144.8782,Entire house,Entire home/apt,8,250.0,1.0,f,8.0,10.0,f,Average,365,1,31,West
11014,39976478,52647782,Maribyrnong,-37.82074,144.88659,Entire apartment,Entire home/apt,2,80.0,1.0,t,10.0,10.0,t,Good,365,1,31,West
11015,40186169,149011301,Maribyrnong,-37.81392,144.88482,Private room in house,Private room,1,43.0,1.0,t,8.0,9.0,t,Good,365,1,31,West
11016,40217612,9180862,Maribyrnong,-37.79294,144.87844,Entire house,Entire home/apt,4,110.0,1.0,f,9.0,10.0,f,Average,365,1,31,West
11017,40247247,36991280,Maribyrnong,-37.80189,144.89088,Private room in house,Private room,2,80.0,0.96,t,2.0,10.0,t,Good,287,3,31,West
11018,40310625,4167913,Maribyrnong,-37.81583,144.87821,Entire house,Entire home/apt,6,200.0,1.0,t,10.0,9.0,t,Good,318,1,31,West
11019,40332677,6815177,Maribyrnong,-37.82158,144.88669,Entire apartment,Entire home/apt,4,100.0,0.99,t,10.0,10.0,t,Good,4,8,4,West
11020,40493925,313487860,Maribyrnong,-37.79957,144.906,Private room in apartment,Private room,2,60.0,0.63,t,10.0,10.0,t,Good,275,1,31,West
11021,40528610,122339898,Maribyrnong,-37.77529,144.88173,Entire apartment,Entire home/apt,6,70.0,0.98,t,10.0,10.0,t,Good,197,3,31,West
11022,40566000,299426739,Maribyrnong,-37.79781,144.90352,Private room in house,Private room,4,45.0,0.43,f,10.0,10.0,f,Bad,1,8,1,West
11023,40571781,233694594,Maribyrnong,-37.79989,144.88082,Entire apartment,Entire home/apt,2,75.0,1.0,t,6.0,10.0,t,Good,365,1,31,West
11024,40571926,245701596,Maribyrnong,-37.79366,144.8642,Entire house,Entire home/apt,6,120.0,0.87,t,10.0,10.0,t,Good,275,1,31,West
11025,40593114,20031184,Maribyrnong,-37.79625,144.88002,Entire townhouse,Entire home/apt,4,70.0,1.0,t,9.0,10.0,t,Good,365,1,31,West
11026,40594548,14770635,Maribyrnong,-37.7675,144.89031,Entire townhouse,Entire home/apt,6,119.0,0.88,t,10.0,10.0,t,Good,276,1,31,West
11027,40601456,32731853,Maribyrnong,-37.80862,144.87935,Private room in townhouse,Private room,2,45.0,1.0,t,10.0,10.0,t,Good,365,1,31,West
11028,40647626,13442073,Maribyrnong,-37.79233,144.85863,Private room in house,Private room,1,50.0,0.88,t,9.0,10.0,t,Good,185,3,31,West
11029,40650641,13442073,Maribyrnong,-37.79358,144.85823,Private room in house,Private room,1,40.0,0.88,t,10.0,10.0,t,Good,355,1,31,West
11030,40661340,315428385,Maribyrnong,-37.79814,144.90423,Entire guesthouse,Entire home/apt,4,115.0,1.0,f,10.0,9.0,f,Average,185,3,31,West
11031,40681210,54324322,Maribyrnong,-37.80068,144.89077,Entire house,Entire home/apt,4,130.0,1.0,t,9.0,10.0,t,Good,365,1,31,West
11032,40807661,317272919,Maribyrnong,-37.7863,144.8949,Entire apartment,Entire home/apt,2,150.0,1.0,f,9.0,9.0,f,Average,9,8,9,West
11033,40825025,23627372,Maribyrnong,-37.80649,144.89638,Private room in house,Private room,2,38.0,0.75,t,8.0,10.0,t,Good,1,8,1,West
11034,40831391,246268921,Maribyrnong,-37.8013,144.86692,Private room in house,Private room,2,45.0,0.96,t,7.0,9.0,t,Good,274,1,31,West
11035,41032201,320388827,Maribyrnong,-37.80086,144.87638,Entire townhouse,Entire home/apt,8,190.0,1.0,t,10.0,10.0,t,Good,238,3,31,West
11036,41119001,241221283,Maribyrnong,-37.79598,144.89842,Private room in house,Private room,1,38.0,0.89,f,8.0,8.0,f,Average,0,1,0,West
11037,41136370,131267414,Maribyrnong,-37.76832,144.88931,Private room in house,Private room,2,33.0,1.0,f,9.0,9.0,f,Average,102,10,31,West
11038,41277088,74106601,Maribyrnong,-37.79022,144.89241,Private room in apartment,Private room,2,45.0,1.0,t,9.0,7.0,t,Good,365,1,31,West
11039,41348758,74895738,Maribyrnong,-37.78051,144.87348,Private room in apartment,Private room,2,60.0,1.0,t,9.0,10.0,t,Good,1,12,1,West
11040,41390379,300382062,Maribyrnong,-37.79141,144.86613,Private room in house,Private room,3,40.0,0.62,f,10.0,10.0,f,Average,185,3,31,West
11041,41410673,325738598,Maribyrnong,-37.79305,144.89237,Private room in house,Private room,2,45.0,0.96,f,7.0,9.0,f,Average,41,9,30,West
11042,41492179,325738598,Maribyrnong,-37.79501,144.89298,Private room in house,Private room,2,40.0,0.96,f,8.0,8.0,f,Average,11,8,11,West
11043,41492717,325738598,Maribyrnong,-37.79288,144.89406,Private room in house,Private room,2,40.0,0.96,f,10.0,10.0,f,Average,41,9,30,West
11044,41493107,325738598,Maribyrnong,-37.7946,144.89361,Private room in house,Private room,2,40.0,0.96,f,9.0,8.0,f,Average,11,8,11,West
11045,41547774,26710806,Maribyrnong,-37.81067,144.87112,Entire guest suite,Entire home/apt,4,73.0,1.0,t,9.0,10.0,t,Good,365,1,31,West
11046,41731201,329557602,Maribyrnong,-37.79005,144.84754,Entire bungalow,Entire home/apt,4,85.0,0.91,f,10.0,10.0,f,Average,162,1,31,West
11047,41755357,227953900,Maribyrnong,-37.79885,144.9062,Private room in house,Private room,2,45.0,0.95,f,10.0,10.0,f,Average,275,1,31,West
11048,41779239,330096609,Maribyrnong,-37.82041,144.88628,Private room in apartment,Private room,2,68.0,0.79,f,10.0,10.0,f,Average,276,1,31,West
11049,41803852,122979750,Maribyrnong,-37.78475,144.87923,Entire house,Entire home/apt,12,134.0,0.99,t,10.0,10.0,t,Good,22,8,11,West
11050,41846716,299426739,Maribyrnong,-37.79658,144.90302,Shared room in house,Shared room,4,40.0,0.43,f,8.0,8.0,f,Bad,0,1,0,West
11051,42122407,334164277,Maribyrnong,-37.77364,144.88177,Entire apartment,Entire home/apt,3,120.0,1.0,f,10.0,8.0,f,Average,0,1,0,West
11052,42227441,41665353,Maribyrnong,-37.78678,144.88336,Private room in house,Private room,2,40.0,0.82,f,6.0,8.0,f,Average,1,8,1,West
11053,42390710,57386427,Maribyrnong,-37.80035,144.86701,Private room in cabin,Private room,1,39.0,1.0,t,10.0,10.0,t,Good,337,1,31,West
11054,42441334,99212529,Maribyrnong,-37.81536,144.89217,Entire townhouse,Entire home/apt,4,120.0,1.0,t,10.0,10.0,t,Good,365,1,31,West
11055,42443457,337383271,Maribyrnong,-37.79821,144.91253,Private room in apartment,Private room,2,50.0,1.0,t,10.0,10.0,t,Good,194,3,31,West
11056,42695018,229484777,Maribyrnong,-37.79091,144.89108,Entire apartment,Entire home/apt,4,99.0,0.98,t,10.0,9.0,t,Good,280,1,31,West
11057,42695355,48099878,Maribyrnong,-37.79738,144.87615,Private room in townhouse,Private room,1,60.0,1.0,f,10.0,9.0,f,Average,0,1,0,West
11058,42700802,340154122,Maribyrnong,-37.79732,144.89879,Private room in house,Private room,1,37.0,0.5,t,10.0,6.0,t,Good,0,1,0,West
11059,42726941,285240939,Maribyrnong,-37.81269,144.89648,Shared room in house,Shared room,1,26.0,0.98,t,6.0,10.0,t,Good,0,1,0,West
11060,42747051,340154122,Maribyrnong,-37.79703,144.89867,Private room in house,Private room,2,45.0,0.5,t,6.0,10.0,t,Good,0,1,0,West
11061,42765260,339231260,Maribyrnong,-37.81986,144.88339,Entire townhouse,Entire home/apt,4,118.0,0.92,f,9.0,9.0,f,Average,275,1,31,West
11062,42820103,341057601,Maribyrnong,-37.78635,144.85021,Private room in house,Private room,2,40.0,0.9,f,10.0,10.0,f,Average,0,1,0,West
11063,43046377,342650184,Maribyrnong,-37.81744,144.882,Entire townhouse,Entire home/apt,4,99.0,0.9,f,10.0,10.0,f,Average,346,1,31,West
11064,43324472,342650184,Maribyrnong,-37.78058,144.84844,Entire townhouse,Entire home/apt,4,99.0,0.9,f,7.0,8.0,f,Average,142,10,31,West
11065,43327205,6188693,Maribyrnong,-37.79549,144.90596,Shared room in apartment,Shared room,1,26.0,1.0,f,5.0,6.0,f,Average,0,1,0,West
11066,43383902,345651220,Maribyrnong,-37.78677,144.86265,Entire cabin,Entire home/apt,8,212.0,0.82,f,10.0,10.0,f,Average,185,3,31,West
